target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,naive_ctx_resolved,naive_ctx_blocked,naive_ctx_unreached,naive_ngram4_resolved,naive_ngram4_blocked,naive_ngram4_unreached,mopt_resolved,mopt_blocked,mopt_unreached,minimizer_resolved,minimizer_blocked,minimizer_unreached,fast_resolved,fast_blocked,fast_unreached,grimoire_resolved,grimoire_blocked,grimoire_unreached,max_prob_div,max_dur_div,max_hit_div
harfbuzz,6214,/src/harfbuzz/src/hb-ot-tag.cc,hb-ot-tag.cc:hb_ot_old_tag_from_script(hb_script_t),43,5,T,    case HB_SCRIPT_INVALID:		return HB_OT_TAG_DEFAULT_SCRIPT;,2,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":12.3,""hit_div"":2.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":14.5,""hit_div"":6.6}]","[""cmplog"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,2,8,0,2,8,0,10,0,0,2,8,0,2,8,0,1,9,0,1,9,0,1,9,0,4,6,0,0.8,14.5,6.6
harfbuzz,6223,/src/harfbuzz/src/hb-ot-tag.cc,"hb-ot-tag.cc:hb_ot_all_tags_from_script(hb_script_t, unsigned int*, unsigned int*)",174,9,F,    if (old_tag != HB_OT_TAG_DEFAULT_SCRIPT),2,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":12.3,""hit_div"":2.9},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":0.8,""dur_div"":14.5,""hit_div"":6.6}]","[""cmplog"", ""value_profile"", ""value_profile_cmplog""]",0,10,0,2,8,0,2,8,0,10,0,0,2,8,0,2,8,0,1,9,0,1,9,0,1,9,0,4,6,0,0.8,14.5,6.6
harfbuzz,6253,/src/harfbuzz/src/hb-ucd.cc,"hb-ucd.cc:_hb_ucd_compose_hangul(unsigned int, unsigned int, unsigned int*)",98,26,T,  else if (a >= LBASE && a < (LBASE + LCOUNT) && b >= VBASE && b < (VBASE + VCOUNT)),2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":11.8,""hit_div"":4.6},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":9,""loser_blocked"":9,""prob_div"":0.8,""dur_div"":11.9,""hit_div"":7.5}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",9,1,0,2,8,0,9,1,0,1,9,0,8,2,0,10,0,0,8,2,0,9,1,0,9,1,0,3,7,0,0.8,11.9,7.5
harfbuzz,6814,/src/harfbuzz/src/OT/Color/CPAL/CPAL.hh,"OT::CPAL::get_palette_colors(unsigned int, unsigned int, unsigned int*, unsigned int*) const",176,11,T,      if (color_count) *color_count = 0;,2,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":13.6,""hit_div"":220.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":8,""loser_blocked"":10,""prob_div"":0.8,""dur_div"":13.6,""hit_div"":220.0}]","[""cmplog"", ""value_profile"", ""value_profile_cmplog""]",,,,0,10,0,0,10,0,8,2,0,,,,,,,,,,,,,,,,1,9,0,0.8,13.6,220.0
harfbuzz,5353,/src/harfbuzz/src/hb-common.cc,hb_script_get_horizontal_direction,660,5,T,    case HB_SCRIPT_RUNIC:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":9,""loser_blocked"":8,""prob_div"":0.7,""dur_div"":8.9,""hit_div"":3.0},{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":11.1,""hit_div"":8.6}]","[""cmplog"", ""naive"", ""value_profile"", ""value_profile_cmplog""]",9,1,0,2,8,0,8,2,0,2,8,0,5,5,0,6,4,0,6,4,0,7,3,0,8,2,0,7,3,0,0.7,11.1,8.6
harfbuzz,6086,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",275,4,T,	  case 0x0D12u:,2,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":9.6,""hit_div"":4.7},{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":8,""loser_blocked"":8,""prob_div"":0.6,""dur_div"":10.2,""hit_div"":2.5}]","[""cmplog"", ""naive"", ""value_profile_cmplog""]",8,2,0,2,8,0,8,2,0,8,2,0,10,0,0,4,6,0,4,6,0,5,5,0,6,4,0,5,5,0,0.6,10.2,4.7
harfbuzz,5198,/src/harfbuzz/src/OT/Color/COLR/COLR.hh,"OT::COLR::get_extents(hb_font_t*, unsigned int, hb_glyph_extents_t*) const",1990,9,F,    if (version != 1),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.7,""hit_div"":1821.5}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,5,5,0,1.0,21.7,1821.5
harfbuzz,5401,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::CmapSubtable::get_glyph(unsigned int, unsigned int*) const",1353,5,F,"    case  0: return u.format0 .get_glyph (codepoint, glyph);",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.3,""hit_div"":41919.0}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.3,41919.0
harfbuzz,5407,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::CmapSubtable::get_glyph(unsigned int, unsigned int*) const",1360,5,T,    default: return false;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":16.7,""hit_div"":931.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,16.7,931.4
harfbuzz,5408,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::CmapSubtable::collect_unicodes(hb_set_t*, unsigned int) const",1366,5,F,    case  0: u.format0 .collect_unicodes (out); return;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.3,""hit_div"":183.1}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.3,183.1
harfbuzz,5414,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::CmapSubtable::collect_unicodes(hb_set_t*, unsigned int) const",1373,5,T,    default: return;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":16.7,""hit_div"":6.5}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,16.7,6.5
harfbuzz,5430,/src/harfbuzz/src/hb-ot-cmap-table.hh,OT::cmap::find_best_subtable(bool*) const,1837,9,T,"    if ((subtable = this->find_subtable (0, 0))) return subtable;",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.4,""hit_div"":51.1}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,17.4,51.1
harfbuzz,5434,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::cmap::accelerator_t::_cached_get(unsigned int, unsigned int*, hb_cache_t<21u, 16u, 8u, true>*) const",1913,20,T,      if (cache && ret),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.0,""hit_div"":21867.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,17.0,21867.4
harfbuzz,5435,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::cmap::accelerator_t::get_nominal_glyphs(unsigned int, unsigned int const*, unsigned int, unsigned int*, unsigned int, hb_cache_t<21u, 16u, 8u, true>*) const",1937,21,T,"	   done < count && _cached_get (*first_unicode, first_glyph, cache);",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.0,""hit_div"":3438.7}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,17.0,3438.7
harfbuzz,5436,/src/harfbuzz/src/hb-ot-cmap-table.hh,"OT::cmap::find_subtable(unsigned int, unsigned int) const",2027,9,F,    if (!result.subtable),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":196.3}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.4,196.3
harfbuzz,5439,/src/harfbuzz/src/hb-ot-font.cc,"hb-ot-font.cc:hb_ot_get_glyph_extents(hb_font_t*, void*, unsigned int, hb_glyph_extents_t*, void*)",388,7,T,"  if (ot_face->COLR->get_extents (font, glyph, extents)) return true;",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.7,""hit_div"":1430.2}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,5,5,0,1.0,21.7,1430.2
harfbuzz,5441,/src/harfbuzz/src/hb-ot-font.cc,"hb-ot-font.cc:hb_ot_get_glyph_name(hb_font_t*, void*, unsigned int, char*, unsigned int, void*)",410,7,T,"  if (ot_face->post->get_glyph_name (glyph, name, size)) return true;",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.7,""hit_div"":37.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,6,4,0,1.0,17.7,37.4
harfbuzz,5483,/src/harfbuzz/src/hb-ot-layout-common.hh,OT::ClassDef::get_class(unsigned int) const,2000,5,T,    case 4: return u.format4.get_class (glyph_id);,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.6,""hit_div"":162.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,0,10,0,7,3,0,,,,,,,,,,,,,,,,,,,1.0,20.6,162.0
harfbuzz,5493,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3579,5,T,    case 1: case 2: case 3:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.9,""hit_div"":12.0}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,0,10,0,7,3,0,,,,,,,,,,,,,,,,,,,1.0,20.9,12.0
harfbuzz,5494,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3579,13,T,    case 1: case 2: case 3:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.7,""hit_div"":20.9}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,0,10,0,7,3,0,,,,,,,,,,,,,,,,,,,1.0,21.7,20.9
harfbuzz,5496,/src/harfbuzz/src/hb-ot-layout-common.hh,"OT::Device::get_y_delta(hb_font_t*, OT::VariationStore const&, float*) const",3584,5,T,    case 0x8000:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""cmplog"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.8,""hit_div"":15.1}]","[""cmplog"", ""naive""]",0,10,0,10,0,0,0,10,0,6,4,0,,,,,,,,,,,,,,,,,,,1.0,20.8,15.1
harfbuzz,5611,/src/harfbuzz/src/hb-ot-post-table.hh,"OT::post::accelerator_t::get_glyph_name(unsigned int, char*, unsigned int) const",165,11,F,      if (!s.length) return false;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.7,""hit_div"":37.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,6,4,0,1.0,17.7,37.4
harfbuzz,5623,/src/harfbuzz/src/hb-ot-shape-fallback.cc,"hb-ot-shape-fallback.cc:recategorize_combining_class(unsigned int, unsigned int)",51,2,T,	case 0x0E36u:,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":19.9,""hit_div"":75.3}]","[""value_profile"", ""value_profile_cmplog""]",10,0,0,5,5,0,10,0,0,0,10,0,9,1,0,,,,,,,,,,,,,8,2,0,1.0,19.9,75.3
harfbuzz,5671,/src/harfbuzz/src/hb-ot-shape-fallback.cc,"hb-ot-shape-fallback.cc:position_around_base(hb_ot_shape_plan_t const*, hb_font_t*, hb_buffer_t*, unsigned int, unsigned int, bool)",328,7,F,"  if (!font->get_glyph_extents (buffer->info[base].codepoint,",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.9,""hit_div"":681.0}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,10,0,0,1.0,21.9,681.0
harfbuzz,5680,/src/harfbuzz/src/hb-ot-shape-normalize.cc,"hb-ot-shape-normalize.cc:decompose_current_character(hb_ot_shape_normalize_context_t const*, bool)",173,19,T,"  if (shortest && c->font->get_nominal_glyph (u, &glyph, c->not_found))",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.0,""hit_div"":459.7}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,17.0,459.7
harfbuzz,5683,/src/harfbuzz/src/hb-ot-shape-normalize.cc,"hb-ot-shape-normalize.cc:decompose_current_character(hb_ot_shape_normalize_context_t const*, bool)",195,9,F,    if (space_type != hb_unicode_funcs_t::NOT_SPACE &&,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.2,""hit_div"":37.5}]","[""value_profile"", ""value_profile_cmplog""]",10,0,0,4,6,0,10,0,0,0,10,0,,,,,,,,,,,,,,,,3,7,0,1.0,20.2,37.5
harfbuzz,5715,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_planner_t::compile(hb_ot_shape_plan_t&, hb_ot_shape_plan_key_t const&)",211,48,T,  plan.apply_trak = plan.requested_tracking && hb_aat_layout_has_tracking (face);,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.5,""hit_div"":7.9}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,6,4,0,1.0,21.5,7.9
harfbuzz,5720,/src/harfbuzz/src/hb-ot-shape.cc,"hb_ot_shape_plan_t::position(hb_font_t*, hb_buffer_t*) const",278,7,T,  if (this->apply_trak),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.5,""hit_div"":115.5}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,4,6,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,6,4,0,1.0,21.5,115.5
harfbuzz,5813,/src/harfbuzz/src/hb-ot-shaper-indic-machine.hh,find_syllables_indic(hb_buffer_t*),551,2,T,	case 7:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.2,""hit_div"":7.0}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,5,5,0,,,,,,,9,1,0,,,,,,,1,9,0,1.0,17.2,7.0
harfbuzz,5815,/src/harfbuzz/src/hb-ot-shaper-indic-machine.hh,find_syllables_indic(hb_buffer_t*),559,2,T,	case 4:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.8,""hit_div"":21.4}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,4,6,0,,,,,,,,,,,,,,,,1,9,0,1.0,17.8,21.4
harfbuzz,5865,/src/harfbuzz/src/hb-ot-shaper-indic.cc,"hb-ot-shaper-indic.cc:initial_reordering_consonant_syllable(hb_ot_shape_plan_t const*, hb_face_t*, hb_buffer_t*, unsigned int, unsigned int)",937,29,F,      } while (j > start && !is_consonant (info[j]));,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""value_profile"",""loser"":""value_profile_cmplog"",""winner_resolved"":10,""loser_blocked"":8,""prob_div"":1.0,""dur_div"":14.8,""hit_div"":32.1}]","[""value_profile"", ""value_profile_cmplog""]",9,1,0,1,2,7,10,0,0,0,8,2,10,0,0,10,0,0,6,4,0,10,0,0,,,,0,4,6,1.0,14.8,32.1
harfbuzz,5885,/src/harfbuzz/src/hb-ot-shaper-indic.cc,"hb-ot-shaper-indic.cc:final_reordering_syllable_indic(hb_ot_shape_plan_t const*, hb_buffer_t*, unsigned int, unsigned int)",1159,11,T,      if (is_halant (info[new_pos]) &&,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.0,""hit_div"":34.6}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,6,4,0,,,,,,,,,,,,,,,,1,9,0,1.0,20.0,34.6
harfbuzz,5920,/src/harfbuzz/src/hb-ot-shaper-khmer.cc,"hb-ot-shaper-khmer.cc:reorder_consonant_syllable(hb_ot_shape_plan_t const*, hb_face_t*, hb_buffer_t*, unsigned int, unsigned int)",245,9,T,    if (info[i].khmer_category() == K_Cat(H) && num_coengs <= 2 && i + 1 < end),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":19.1,""hit_div"":203.0}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,5,5,0,,,,,,,,,,,,,,,,,,,1.0,19.1,203.0
harfbuzz,5954,/src/harfbuzz/src/hb-ot-shaper-thai.cc,hb-ot-shaper-thai.cc:get_consonant_type(unsigned int),53,39,T,  if (u == 0x0E1Bu || u == 0x0E1Du || u == 0x0E1Fu/* || u == 0x0E2Cu*/),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.5,""hit_div"":35.7}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,4,6,0,,,,,,,,,,,,,,,,7,3,0,1.0,20.5,35.7
harfbuzz,5969,/src/harfbuzz/src/hb-ot-shaper-thai.cc,"hb-ot-shaper-thai.cc:thai_pua_shape(unsigned int, thai_action_t, hb_font_t*)",150,5,T,    case RD:  pua_mappings = RD_mappings; break;,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.4,""hit_div"":36.9}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,6,4,0,,,,,,,,,,,,,,,,,,,1.0,17.4,36.9
harfbuzz,5972,/src/harfbuzz/src/hb-ot-shaper-thai.cc,"hb-ot-shaper-thai.cc:do_thai_pua_shaping(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",256,9,T,    if (action == RD),1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":17.4,""hit_div"":36.9}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,6,4,0,,,,,,,,,,,,,,,,,,,1.0,17.4,36.9
harfbuzz,5985,/src/harfbuzz/src/hb-ot-shaper-use-machine.hh,hb-ot-shaper-use.cc:find_syllables_use(hb_buffer_t*),1013,2,T,	case 11:,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.5,""hit_div"":8.1}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,5,5,0,,,,9,1,0,8,2,0,,,,,,,1,9,0,1.0,18.5,8.1
harfbuzz,5991,/src/harfbuzz/src/hb-ot-shaper-use.cc,hb-ot-shaper-use.cc:is_halant_use(hb_glyph_info_t const&),357,79,T,  return (info.use_category() == USE(H) || info.use_category() == USE(HVM) || info.use_category() == USE(IS)) &&,1,"[{""A"":""cmplog"",""B"":""naive"",""delta"":""I2S"",""direction"":""B>A"",""winner"":""naive"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":21.7,""hit_div"":26.5}]","[""cmplog"", ""naive""]",10,0,0,0,10,0,10,0,0,6,4,0,,,,,,,,,,,,,,,,2,8,0,1.0,21.7,26.5
harfbuzz,6048,/src/harfbuzz/src/hb-ot-shaper-vowel-constraints.cc,"_hb_preprocess_text_vowel_constraints(hb_ot_shape_plan_t const*, hb_buffer_t*, hb_font_t*)",162,6,T,	if (matched) _output_with_dotted_circle (buffer);,1,"[{""A"":""value_profile_cmplog"",""B"":""cmplog"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""cmplog"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.3,""hit_div"":4.3}]","[""cmplog"", ""value_profile_cmplog""]",5,5,0,0,10,0,8,2,0,10,0,0,10,0,0,3,7,0,4,6,0,8,2,0,6,4,0,2,8,0,1.0,20.3,4.3
