fuzzer,target,branch_id,n_resolved,n_blocked,n_reached,n_trials
aflplusplus,libxml2,7190,10,0,10,10
aflplusplus,libxml2,7191,10,0,10,10
aflplusplus,libxml2,8474,10,0,10,10
aflplusplus,libxml2,7192,10,0,10,10
aflplusplus,libxml2,12582,10,0,10,10
aflplusplus,libxml2,7193,10,0,10,10
aflplusplus,libxml2,7194,10,0,10,10
aflplusplus,libxml2,7195,10,0,10,10
aflplusplus,libxml2,7196,10,0,10,10
aflplusplus,libxml2,7197,10,0,10,10
aflplusplus,libxml2,8478,10,0,10,10
aflplusplus,libxml2,7198,10,0,10,10
aflplusplus,libxml2,7199,10,0,10,10
aflplusplus,libxml2,7200,10,0,10,10
aflplusplus,libxml2,7201,10,0,10,10
aflplusplus,libxml2,7202,10,0,10,10
aflplusplus,libxml2,7203,10,0,10,10
aflplusplus,libxml2,7204,10,0,10,10
aflplusplus,libxml2,18095,10,0,10,10
aflplusplus,libxml2,7205,10,0,10,10
aflplusplus,libxml2,7206,10,0,10,10
aflplusplus,libxml2,7207,10,0,10,10
aflplusplus,libxml2,8489,10,0,10,10
aflplusplus,libxml2,7208,10,0,10,10
aflplusplus,libxml2,7209,10,0,10,10
aflplusplus,libxml2,7210,10,0,10,10
aflplusplus,libxml2,7211,10,0,10,10
aflplusplus,libxml2,7212,10,0,10,10
aflplusplus,libxml2,7213,10,0,10,10
aflplusplus,libxml2,8496,10,0,10,10
aflplusplus,libxml2,8497,10,0,10,10
aflplusplus,libxml2,7214,10,0,10,10
aflplusplus,libxml2,7215,10,0,10,10
aflplusplus,libxml2,7216,10,0,10,10
aflplusplus,libxml2,13644,10,0,10,10
aflplusplus,libxml2,7217,10,0,10,10
aflplusplus,libxml2,16895,10,0,10,10
aflplusplus,libxml2,7218,10,0,10,10
aflplusplus,libxml2,7219,10,0,10,10
aflplusplus,libxml2,7220,10,0,10,10
aflplusplus,libxml2,7221,10,0,10,10
aflplusplus,libxml2,13650,10,0,10,10
aflplusplus,libxml2,7222,10,0,10,10
aflplusplus,libxml2,8506,10,0,10,10
aflplusplus,libxml2,13651,10,0,10,10
aflplusplus,libxml2,7223,10,0,10,10
aflplusplus,libxml2,7224,10,0,10,10
aflplusplus,libxml2,7225,10,0,10,10
aflplusplus,libxml2,7226,10,0,10,10
aflplusplus,libxml2,12612,10,0,10,10
aflplusplus,libxml2,8511,10,0,10,10
aflplusplus,libxml2,8512,10,0,10,10
aflplusplus,libxml2,7227,10,0,10,10
aflplusplus,libxml2,8513,10,0,10,10
aflplusplus,libxml2,7228,10,0,10,10
aflplusplus,libxml2,9889,10,0,10,10
aflplusplus,libxml2,18117,9,1,10,10
aflplusplus,libxml2,7229,10,0,10,10
aflplusplus,libxml2,15800,10,0,10,10
aflplusplus,libxml2,7230,10,0,10,10
aflplusplus,libxml2,9890,10,0,10,10
aflplusplus,libxml2,7231,10,0,10,10
aflplusplus,libxml2,7232,10,0,10,10
aflplusplus,libxml2,7233,5,5,10,10
aflplusplus,libxml2,7234,9,1,10,10
aflplusplus,libxml2,7235,10,0,10,10
aflplusplus,libxml2,7236,10,0,10,10
aflplusplus,libxml2,7237,10,0,10,10
aflplusplus,libxml2,7238,7,3,10,10
aflplusplus,libxml2,7239,10,0,10,10
aflplusplus,libxml2,9897,7,3,10,10
aflplusplus,libxml2,7240,9,1,10,10
aflplusplus,libxml2,14723,10,0,10,10
aflplusplus,libxml2,7241,5,5,10,10
aflplusplus,libxml2,7242,10,0,10,10
aflplusplus,libxml2,7243,10,0,10,10
aflplusplus,libxml2,7244,10,0,10,10
aflplusplus,libxml2,7245,10,0,10,10
aflplusplus,libxml2,7246,10,0,10,10
aflplusplus,libxml2,7247,10,0,10,10
aflplusplus,libxml2,7248,10,0,10,10
aflplusplus,libxml2,7249,10,0,10,10
aflplusplus,libxml2,7250,10,0,10,10
aflplusplus,libxml2,7251,10,0,10,10
aflplusplus,libxml2,18135,10,0,10,10
aflplusplus,libxml2,7252,10,0,10,10
aflplusplus,libxml2,8536,10,0,10,10
aflplusplus,libxml2,7253,10,0,10,10
aflplusplus,libxml2,7254,10,0,10,10
aflplusplus,libxml2,7255,10,0,10,10
aflplusplus,libxml2,7256,10,0,10,10
aflplusplus,libxml2,8540,10,0,10,10
aflplusplus,libxml2,7257,10,0,10,10
aflplusplus,libxml2,7258,10,0,10,10
aflplusplus,libxml2,7259,10,0,10,10
aflplusplus,libxml2,7260,10,0,10,10
aflplusplus,libxml2,7261,10,0,10,10
aflplusplus,libxml2,7262,10,0,10,10
aflplusplus,libxml2,7263,10,0,10,10
aflplusplus,libxml2,7264,10,0,10,10
aflplusplus,libxml2,8549,10,0,10,10
aflplusplus,libxml2,12647,10,0,10,10
aflplusplus,libxml2,7265,10,0,10,10
aflplusplus,libxml2,7266,10,0,10,10
aflplusplus,libxml2,13691,10,0,10,10
aflplusplus,libxml2,7267,10,0,10,10
aflplusplus,libxml2,7268,10,0,10,10
aflplusplus,libxml2,8553,10,0,10,10
aflplusplus,libxml2,8554,10,0,10,10
aflplusplus,libxml2,7269,10,0,10,10
aflplusplus,libxml2,8556,9,1,10,10
aflplusplus,libxml2,11388,8,1,9,10
aflplusplus,libxml2,11389,7,2,9,10
aflplusplus,libxml2,7270,10,0,10,10
aflplusplus,libxml2,7271,10,0,10,10
aflplusplus,libxml2,8559,9,1,10,10
aflplusplus,libxml2,7272,10,0,10,10
aflplusplus,libxml2,7273,10,0,10,10
aflplusplus,libxml2,7274,10,0,10,10
aflplusplus,libxml2,8562,10,0,10,10
aflplusplus,libxml2,7275,10,0,10,10
aflplusplus,libxml2,7276,10,0,10,10
aflplusplus,libxml2,7277,10,0,10,10
aflplusplus,libxml2,8567,10,0,10,10
aflplusplus,libxml2,7278,10,0,10,10
aflplusplus,libxml2,9930,10,0,10,10
aflplusplus,libxml2,7279,10,0,10,10
aflplusplus,libxml2,7280,10,0,10,10
aflplusplus,libxml2,7281,10,0,10,10
aflplusplus,libxml2,7282,10,0,10,10
aflplusplus,libxml2,7283,10,0,10,10
aflplusplus,libxml2,7284,10,0,10,10
aflplusplus,libxml2,7285,10,0,10,10
aflplusplus,libxml2,7286,10,0,10,10
aflplusplus,libxml2,7287,10,0,10,10
aflplusplus,libxml2,7288,7,3,10,10
aflplusplus,libxml2,7289,10,0,10,10
aflplusplus,libxml2,7290,10,0,10,10
aflplusplus,libxml2,7291,10,0,10,10
aflplusplus,libxml2,7292,10,0,10,10
aflplusplus,libxml2,7293,10,0,10,10
aflplusplus,libxml2,7294,10,0,10,10
aflplusplus,libxml2,9945,10,0,10,10
aflplusplus,libxml2,7295,10,0,10,10
aflplusplus,libxml2,8581,10,0,10,10
aflplusplus,libxml2,8582,10,0,10,10
aflplusplus,libxml2,8583,10,0,10,10
aflplusplus,libxml2,8584,10,0,10,10
aflplusplus,libxml2,9949,10,0,10,10
aflplusplus,libxml2,8585,10,0,10,10
aflplusplus,libxml2,8586,10,0,10,10
aflplusplus,libxml2,8587,10,0,10,10
aflplusplus,libxml2,8588,10,0,10,10
aflplusplus,libxml2,8589,10,0,10,10
aflplusplus,libxml2,8590,10,0,10,10
aflplusplus,libxml2,8591,10,0,10,10
aflplusplus,libxml2,7296,10,0,10,10
aflplusplus,libxml2,7297,10,0,10,10
aflplusplus,libxml2,7298,10,0,10,10
aflplusplus,libxml2,7299,10,0,10,10
aflplusplus,libxml2,8596,10,0,10,10
aflplusplus,libxml2,8597,10,0,10,10
aflplusplus,libxml2,8598,10,0,10,10
aflplusplus,libxml2,7300,10,0,10,10
aflplusplus,libxml2,8600,10,0,10,10
aflplusplus,libxml2,7301,10,0,10,10
aflplusplus,libxml2,8602,10,0,10,10
aflplusplus,libxml2,8603,10,0,10,10
aflplusplus,libxml2,8604,10,0,10,10
aflplusplus,libxml2,8605,10,0,10,10
aflplusplus,libxml2,8606,10,0,10,10
aflplusplus,libxml2,8607,10,0,10,10
aflplusplus,libxml2,8608,10,0,10,10
aflplusplus,libxml2,8609,10,0,10,10
aflplusplus,libxml2,8610,10,0,10,10
aflplusplus,libxml2,8611,10,0,10,10
aflplusplus,libxml2,7302,10,0,10,10
aflplusplus,libxml2,7303,10,0,10,10
aflplusplus,libxml2,8614,10,0,10,10
aflplusplus,libxml2,8615,10,0,10,10
aflplusplus,libxml2,7304,10,0,10,10
aflplusplus,libxml2,7305,10,0,10,10
aflplusplus,libxml2,7306,10,0,10,10
aflplusplus,libxml2,7307,10,0,10,10
aflplusplus,libxml2,18189,10,0,10,10
aflplusplus,libxml2,7308,10,0,10,10
aflplusplus,libxml2,8620,10,0,10,10
aflplusplus,libxml2,7309,10,0,10,10
aflplusplus,libxml2,7310,10,0,10,10
aflplusplus,libxml2,7311,10,0,10,10
aflplusplus,libxml2,7312,10,0,10,10
aflplusplus,libxml2,7313,10,0,10,10
aflplusplus,libxml2,7314,10,0,10,10
aflplusplus,libxml2,7315,10,0,10,10
aflplusplus,libxml2,7316,5,5,10,10
aflplusplus,libxml2,13730,10,0,10,10
aflplusplus,libxml2,9991,8,2,10,10
aflplusplus,libxml2,7317,10,0,10,10
aflplusplus,libxml2,8630,10,0,10,10
aflplusplus,libxml2,8631,10,0,10,10
aflplusplus,libxml2,8632,10,0,10,10
aflplusplus,libxml2,8633,10,0,10,10
aflplusplus,libxml2,7318,10,0,10,10
aflplusplus,libxml2,7319,10,0,10,10
aflplusplus,libxml2,7320,10,0,10,10
aflplusplus,libxml2,7321,10,0,10,10
aflplusplus,libxml2,7322,10,0,10,10
aflplusplus,libxml2,7323,10,0,10,10
aflplusplus,libxml2,7324,10,0,10,10
aflplusplus,libxml2,7325,10,0,10,10
aflplusplus,libxml2,7326,10,0,10,10
aflplusplus,libxml2,10002,10,0,10,10
aflplusplus,libxml2,10003,10,0,10,10
aflplusplus,libxml2,10004,10,0,10,10
aflplusplus,libxml2,8642,10,0,10,10
aflplusplus,libxml2,7327,10,0,10,10
aflplusplus,libxml2,10007,10,0,10,10
aflplusplus,libxml2,10008,10,0,10,10
aflplusplus,libxml2,7328,10,0,10,10
aflplusplus,libxml2,7329,10,0,10,10
aflplusplus,libxml2,10010,10,0,10,10
aflplusplus,libxml2,7330,10,0,10,10
aflplusplus,libxml2,18214,10,0,10,10
aflplusplus,libxml2,7331,9,1,10,10
aflplusplus,libxml2,7332,10,0,10,10
aflplusplus,libxml2,7333,10,0,10,10
aflplusplus,libxml2,7334,10,0,10,10
aflplusplus,libxml2,18219,10,0,10,10
aflplusplus,libxml2,7335,10,0,10,10
aflplusplus,libxml2,7336,10,0,10,10
aflplusplus,libxml2,7337,10,0,10,10
aflplusplus,libxml2,7338,10,0,10,10
aflplusplus,libxml2,7339,10,0,10,10
aflplusplus,libxml2,7340,8,2,10,10
aflplusplus,libxml2,7341,8,2,10,10
aflplusplus,libxml2,7342,8,2,10,10
aflplusplus,libxml2,10024,4,6,10,10
aflplusplus,libxml2,7343,5,5,10,10
aflplusplus,libxml2,18228,8,2,10,10
aflplusplus,libxml2,7532,4,1,5,10
aflplusplus,libxml2,7533,3,2,5,10
aflplusplus,libxml2,7537,1,7,8,10
aflplusplus,libxml2,7538,8,0,8,10
aflplusplus,libxml2,7546,8,0,8,10
aflplusplus,libxml2,7547,3,5,8,10
aflplusplus,libxml2,6360,4,0,4,10
aflplusplus,libxml2,8835,1,3,4,10
aflplusplus,libxml2,8836,4,0,4,10
aflplusplus,libxml2,9200,5,0,5,10
aflplusplus,libxml2,9201,0,5,5,10
aflplusplus,libxml2,6340,2,0,2,10
aflplusplus,libxml2,6341,0,2,2,10
honggfuzz,libxml2,6175,4,6,10,10
honggfuzz,libxml2,13757,10,0,10,10
honggfuzz,libxml2,6176,10,0,10,10
honggfuzz,libxml2,8659,10,0,10,10
honggfuzz,libxml2,6177,10,0,10,10
honggfuzz,libxml2,8661,4,6,10,10
honggfuzz,libxml2,7346,10,0,10,10
honggfuzz,libxml2,6178,10,0,10,10
honggfuzz,libxml2,6179,10,0,10,10
honggfuzz,libxml2,6180,10,0,10,10
honggfuzz,libxml2,12725,10,0,10,10
honggfuzz,libxml2,7350,10,0,10,10
honggfuzz,libxml2,12726,10,0,10,10
honggfuzz,libxml2,6181,10,0,10,10
honggfuzz,libxml2,11508,10,0,10,10
honggfuzz,libxml2,7352,10,0,10,10
honggfuzz,libxml2,6182,10,0,10,10
honggfuzz,libxml2,13765,10,0,10,10
honggfuzz,libxml2,6183,10,0,10,10
honggfuzz,libxml2,6184,3,7,10,10
honggfuzz,libxml2,17018,10,0,10,10
honggfuzz,libxml2,6185,10,0,10,10
honggfuzz,libxml2,6186,10,0,10,10
honggfuzz,libxml2,6187,10,0,10,10
honggfuzz,libxml2,6188,10,0,10,10
honggfuzz,libxml2,6189,10,0,10,10
honggfuzz,libxml2,6190,10,0,10,10
honggfuzz,libxml2,6191,9,1,10,10
honggfuzz,libxml2,15925,10,0,10,10
honggfuzz,libxml2,6192,10,0,10,10
honggfuzz,libxml2,6193,10,0,10,10
honggfuzz,libxml2,6194,10,0,10,10
honggfuzz,libxml2,6195,10,0,10,10
honggfuzz,libxml2,7367,10,0,10,10
honggfuzz,libxml2,8676,10,0,10,10
honggfuzz,libxml2,6196,10,0,10,10
honggfuzz,libxml2,6197,10,0,10,10
honggfuzz,libxml2,6198,10,0,10,10
honggfuzz,libxml2,6199,10,0,10,10
honggfuzz,libxml2,7371,10,0,10,10
honggfuzz,libxml2,7372,10,0,10,10
honggfuzz,libxml2,7373,10,0,10,10
honggfuzz,libxml2,8684,10,0,10,10
honggfuzz,libxml2,6200,10,0,10,10
honggfuzz,libxml2,6201,10,0,10,10
honggfuzz,libxml2,7376,10,0,10,10
honggfuzz,libxml2,17040,10,0,10,10
honggfuzz,libxml2,7377,9,1,10,10
honggfuzz,libxml2,11532,10,0,10,10
honggfuzz,libxml2,6202,10,0,10,10
honggfuzz,libxml2,6203,10,0,10,10
honggfuzz,libxml2,14822,10,0,10,10
honggfuzz,libxml2,12740,10,0,10,10
honggfuzz,libxml2,6204,10,0,10,10
honggfuzz,libxml2,6205,10,0,10,10
honggfuzz,libxml2,13778,10,0,10,10
honggfuzz,libxml2,6206,10,0,10,10
honggfuzz,libxml2,6207,10,0,10,10
honggfuzz,libxml2,6208,10,0,10,10
honggfuzz,libxml2,6209,10,0,10,10
honggfuzz,libxml2,6210,10,0,10,10
honggfuzz,libxml2,6211,10,0,10,10
honggfuzz,libxml2,13786,10,0,10,10
honggfuzz,libxml2,6212,8,2,10,10
honggfuzz,libxml2,7387,10,0,10,10
honggfuzz,libxml2,6213,10,0,10,10
honggfuzz,libxml2,6214,10,0,10,10
honggfuzz,libxml2,6215,10,0,10,10
honggfuzz,libxml2,6216,10,0,10,10
honggfuzz,libxml2,6217,10,0,10,10
honggfuzz,libxml2,6218,10,0,10,10
honggfuzz,libxml2,6219,10,0,10,10
honggfuzz,libxml2,6220,8,2,10,10
honggfuzz,libxml2,6221,10,0,10,10
honggfuzz,libxml2,6222,10,0,10,10
honggfuzz,libxml2,6223,10,0,10,10
honggfuzz,libxml2,6224,10,0,10,10
honggfuzz,libxml2,6225,10,0,10,10
honggfuzz,libxml2,6226,10,0,10,10
honggfuzz,libxml2,6227,10,0,10,10
honggfuzz,libxml2,6228,10,0,10,10
honggfuzz,libxml2,6229,10,0,10,10
honggfuzz,libxml2,6230,10,0,10,10
honggfuzz,libxml2,6231,10,0,10,10
honggfuzz,libxml2,8709,10,0,10,10
honggfuzz,libxml2,6232,10,0,10,10
honggfuzz,libxml2,6233,10,0,10,10
honggfuzz,libxml2,6234,10,0,10,10
honggfuzz,libxml2,8712,10,0,10,10
honggfuzz,libxml2,6235,10,0,10,10
honggfuzz,libxml2,6236,10,0,10,10
honggfuzz,libxml2,6237,10,0,10,10
honggfuzz,libxml2,6238,10,0,10,10
honggfuzz,libxml2,15970,10,0,10,10
honggfuzz,libxml2,6239,10,0,10,10
honggfuzz,libxml2,13809,10,0,10,10
honggfuzz,libxml2,6240,10,0,10,10
honggfuzz,libxml2,11569,10,0,10,10
honggfuzz,libxml2,6241,10,0,10,10
honggfuzz,libxml2,6242,10,0,10,10
honggfuzz,libxml2,6243,10,0,10,10
honggfuzz,libxml2,7416,10,0,10,10
honggfuzz,libxml2,13814,10,0,10,10
honggfuzz,libxml2,17070,10,0,10,10
honggfuzz,libxml2,17071,10,0,10,10
honggfuzz,libxml2,6244,10,0,10,10
honggfuzz,libxml2,15981,10,0,10,10
honggfuzz,libxml2,11574,10,0,10,10
honggfuzz,libxml2,12780,10,0,10,10
honggfuzz,libxml2,6245,10,0,10,10
honggfuzz,libxml2,12781,10,0,10,10
honggfuzz,libxml2,6246,10,0,10,10
honggfuzz,libxml2,6247,10,0,10,10
honggfuzz,libxml2,6248,10,0,10,10
honggfuzz,libxml2,15986,10,0,10,10
honggfuzz,libxml2,6249,10,0,10,10
honggfuzz,libxml2,6250,10,0,10,10
honggfuzz,libxml2,6251,10,0,10,10
honggfuzz,libxml2,7425,10,0,10,10
honggfuzz,libxml2,8726,10,0,10,10
honggfuzz,libxml2,12789,10,0,10,10
honggfuzz,libxml2,6252,10,0,10,10
honggfuzz,libxml2,12791,10,0,10,10
honggfuzz,libxml2,6253,10,0,10,10
honggfuzz,libxml2,6254,10,0,10,10
honggfuzz,libxml2,6255,10,0,10,10
honggfuzz,libxml2,15996,10,0,10,10
honggfuzz,libxml2,6256,10,0,10,10
honggfuzz,libxml2,6257,10,0,10,10
honggfuzz,libxml2,6258,10,0,10,10
honggfuzz,libxml2,6259,10,0,10,10
honggfuzz,libxml2,6260,10,0,10,10
honggfuzz,libxml2,6261,10,0,10,10
honggfuzz,libxml2,7433,10,0,10,10
honggfuzz,libxml2,7434,10,0,10,10
honggfuzz,libxml2,7435,10,0,10,10
honggfuzz,libxml2,6262,10,0,10,10
honggfuzz,libxml2,6263,10,0,10,10
honggfuzz,libxml2,6264,10,0,10,10
honggfuzz,libxml2,6265,10,0,10,10
honggfuzz,libxml2,6266,10,0,10,10
honggfuzz,libxml2,6267,10,0,10,10
honggfuzz,libxml2,13840,10,0,10,10
honggfuzz,libxml2,6268,10,0,10,10
honggfuzz,libxml2,6269,10,0,10,10
honggfuzz,libxml2,7443,10,0,10,10
honggfuzz,libxml2,10125,10,0,10,10
honggfuzz,libxml2,10126,9,1,10,10
honggfuzz,libxml2,6270,10,0,10,10
honggfuzz,libxml2,6271,9,1,10,10
honggfuzz,libxml2,8749,10,0,10,10
honggfuzz,libxml2,6272,10,0,10,10
honggfuzz,libxml2,6273,10,0,10,10
honggfuzz,libxml2,7446,10,0,10,10
honggfuzz,libxml2,6274,10,0,10,10
honggfuzz,libxml2,6275,10,0,10,10
honggfuzz,libxml2,6276,10,0,10,10
honggfuzz,libxml2,7449,10,0,10,10
honggfuzz,libxml2,14889,10,0,10,10
honggfuzz,libxml2,11601,10,0,10,10
honggfuzz,libxml2,6277,10,0,10,10
honggfuzz,libxml2,7451,10,0,10,10
honggfuzz,libxml2,7452,10,0,10,10
honggfuzz,libxml2,6278,10,0,10,10
honggfuzz,libxml2,6279,10,0,10,10
honggfuzz,libxml2,6280,10,0,10,10
honggfuzz,libxml2,6281,10,0,10,10
honggfuzz,libxml2,7456,10,0,10,10
honggfuzz,libxml2,6282,10,0,10,10
honggfuzz,libxml2,6283,10,0,10,10
honggfuzz,libxml2,7459,10,0,10,10
honggfuzz,libxml2,7460,10,0,10,10
honggfuzz,libxml2,7461,10,0,10,10
honggfuzz,libxml2,7462,10,0,10,10
honggfuzz,libxml2,14899,10,0,10,10
honggfuzz,libxml2,7463,9,1,10,10
honggfuzz,libxml2,7464,10,0,10,10
honggfuzz,libxml2,7465,10,0,10,10
honggfuzz,libxml2,7466,10,0,10,10
honggfuzz,libxml2,6284,10,0,10,10
honggfuzz,libxml2,6285,10,0,10,10
honggfuzz,libxml2,6286,10,0,10,10
honggfuzz,libxml2,6287,10,0,10,10
honggfuzz,libxml2,7471,10,0,10,10
honggfuzz,libxml2,7472,10,0,10,10
honggfuzz,libxml2,6288,10,0,10,10
honggfuzz,libxml2,16032,10,0,10,10
honggfuzz,libxml2,6289,10,0,10,10
honggfuzz,libxml2,7474,10,0,10,10
honggfuzz,libxml2,6290,10,0,10,10
honggfuzz,libxml2,7476,10,0,10,10
honggfuzz,libxml2,6291,10,0,10,10
honggfuzz,libxml2,11620,10,0,10,10
honggfuzz,libxml2,11621,10,0,10,10
honggfuzz,libxml2,11622,10,0,10,10
honggfuzz,libxml2,6292,10,0,10,10
honggfuzz,libxml2,6293,10,0,10,10
honggfuzz,libxml2,7480,10,0,10,10
honggfuzz,libxml2,6294,10,0,10,10
honggfuzz,libxml2,6295,10,0,10,10
honggfuzz,libxml2,7483,10,0,10,10
honggfuzz,libxml2,7484,10,0,10,10
honggfuzz,libxml2,7485,10,0,10,10
honggfuzz,libxml2,16043,10,0,10,10
honggfuzz,libxml2,7486,10,0,10,10
honggfuzz,libxml2,7487,10,0,10,10
honggfuzz,libxml2,11632,10,0,10,10
honggfuzz,libxml2,13869,10,0,10,10
honggfuzz,libxml2,6296,10,0,10,10
honggfuzz,libxml2,6297,10,0,10,10
honggfuzz,libxml2,6298,10,0,10,10
honggfuzz,libxml2,6299,10,0,10,10
honggfuzz,libxml2,6300,10,0,10,10
honggfuzz,libxml2,6301,9,1,10,10
honggfuzz,libxml2,6302,10,0,10,10
honggfuzz,libxml2,6303,10,0,10,10
honggfuzz,libxml2,6304,10,0,10,10
honggfuzz,libxml2,6305,10,0,10,10
honggfuzz,libxml2,6306,10,0,10,10
honggfuzz,libxml2,6307,10,0,10,10
honggfuzz,libxml2,6308,10,0,10,10
honggfuzz,libxml2,6309,10,0,10,10
honggfuzz,libxml2,6310,9,1,10,10
honggfuzz,libxml2,6311,9,1,10,10
honggfuzz,libxml2,6312,10,0,10,10
honggfuzz,libxml2,6313,10,0,10,10
honggfuzz,libxml2,6314,10,0,10,10
honggfuzz,libxml2,6315,10,0,10,10
honggfuzz,libxml2,6316,10,0,10,10
honggfuzz,libxml2,6317,10,0,10,10
honggfuzz,libxml2,6318,10,0,10,10
honggfuzz,libxml2,6319,10,0,10,10
honggfuzz,libxml2,8798,10,0,10,10
honggfuzz,libxml2,6320,10,0,10,10
honggfuzz,libxml2,6321,10,0,10,10
honggfuzz,libxml2,17154,10,0,10,10
honggfuzz,libxml2,6322,10,0,10,10
honggfuzz,libxml2,6323,9,1,10,10
honggfuzz,libxml2,6324,10,0,10,10
honggfuzz,libxml2,6325,10,0,10,10
honggfuzz,libxml2,6326,9,1,10,10
honggfuzz,libxml2,6327,10,0,10,10
honggfuzz,libxml2,6328,9,1,10,10
honggfuzz,libxml2,14941,10,0,10,10
honggfuzz,libxml2,6329,10,0,10,10
honggfuzz,libxml2,6330,9,1,10,10
honggfuzz,libxml2,6331,10,0,10,10
honggfuzz,libxml2,6332,10,0,10,10
honggfuzz,libxml2,6333,7,3,10,10
honggfuzz,libxml2,6334,10,0,10,10
honggfuzz,libxml2,7513,9,1,10,10
honggfuzz,libxml2,7514,9,1,10,10
honggfuzz,libxml2,6335,10,0,10,10
honggfuzz,libxml2,7516,8,2,10,10
honggfuzz,libxml2,7517,9,1,10,10
honggfuzz,libxml2,11661,10,0,10,10
honggfuzz,libxml2,6336,10,0,10,10
honggfuzz,libxml2,6337,10,0,10,10
honggfuzz,libxml2,7520,10,0,10,10
honggfuzz,libxml2,7521,7,3,10,10
honggfuzz,libxml2,6338,7,3,10,10
honggfuzz,libxml2,7522,10,0,10,10
honggfuzz,libxml2,6339,9,1,10,10
honggfuzz,libxml2,11669,9,1,10,10
honggfuzz,libxml2,6340,8,1,9,10
honggfuzz,libxml2,6341,1,8,9,10
honggfuzz,libxml2,6342,10,0,10,10
honggfuzz,libxml2,6343,10,0,10,10
honggfuzz,libxml2,7529,10,0,10,10
honggfuzz,libxml2,7530,6,4,10,10
honggfuzz,libxml2,7531,8,2,10,10
honggfuzz,libxml2,7532,6,0,6,10
honggfuzz,libxml2,7533,0,6,6,10
honggfuzz,libxml2,6344,10,0,10,10
honggfuzz,libxml2,6345,10,0,10,10
honggfuzz,libxml2,7536,9,1,10,10
honggfuzz,libxml2,6346,9,1,10,10
honggfuzz,libxml2,6347,4,6,10,10
honggfuzz,libxml2,7537,7,2,9,10
honggfuzz,libxml2,7538,8,1,9,10
honggfuzz,libxml2,6348,7,3,10,10
honggfuzz,libxml2,11679,9,1,10,10
honggfuzz,libxml2,6352,9,0,9,10
honggfuzz,libxml2,11681,6,3,9,10
honggfuzz,libxml2,6353,9,0,9,10
honggfuzz,libxml2,6354,4,5,9,10
honggfuzz,libxml2,6355,10,0,10,10
honggfuzz,libxml2,6356,9,1,10,10
honggfuzz,libxml2,7545,9,1,10,10
honggfuzz,libxml2,6357,8,1,9,10
honggfuzz,libxml2,6358,4,5,9,10
honggfuzz,libxml2,7546,8,0,8,10
honggfuzz,libxml2,7547,2,6,8,10
honggfuzz,libxml2,6359,10,0,10,10
honggfuzz,libxml2,6360,10,0,10,10
honggfuzz,libxml2,8835,5,5,10,10
honggfuzz,libxml2,8836,8,2,10,10
honggfuzz,libxml2,11684,9,1,10,10
honggfuzz,libxml2,6361,9,0,9,10
honggfuzz,libxml2,6362,0,9,9,10
honggfuzz,libxml2,11686,8,2,10,10
honggfuzz,libxml2,6363,8,0,8,10
honggfuzz,libxml2,6364,10,0,10,10
honggfuzz,libxml2,7553,10,0,10,10
honggfuzz,libxml2,7554,8,2,10,10
honggfuzz,libxml2,7555,6,4,10,10
honggfuzz,libxml2,7556,7,3,10,10
honggfuzz,libxml2,6365,10,0,10,10
honggfuzz,libxml2,11690,10,0,10,10
honggfuzz,libxml2,6366,10,0,10,10
honggfuzz,libxml2,6367,8,2,10,10
honggfuzz,libxml2,7560,6,4,10,10
honggfuzz,libxml2,7561,7,3,10,10
honggfuzz,libxml2,6368,10,0,10,10
honggfuzz,libxml2,6369,10,0,10,10
honggfuzz,libxml2,6370,10,0,10,10
honggfuzz,libxml2,6371,10,0,10,10
honggfuzz,libxml2,11696,10,0,10,10
honggfuzz,libxml2,6372,10,0,10,10
honggfuzz,libxml2,6373,10,0,10,10
honggfuzz,libxml2,6374,10,0,10,10
honggfuzz,libxml2,6375,10,0,10,10
honggfuzz,libxml2,8850,9,1,10,10
honggfuzz,libxml2,7569,10,0,10,10
honggfuzz,libxml2,6376,10,0,10,10
honggfuzz,libxml2,6377,9,1,10,10
honggfuzz,libxml2,6378,10,0,10,10
honggfuzz,libxml2,6379,9,1,10,10
honggfuzz,libxml2,6380,10,0,10,10
honggfuzz,libxml2,6381,10,0,10,10
honggfuzz,libxml2,6382,10,0,10,10
honggfuzz,libxml2,8858,10,0,10,10
honggfuzz,libxml2,8859,10,0,10,10
honggfuzz,libxml2,6383,10,0,10,10
honggfuzz,libxml2,6384,10,0,10,10
honggfuzz,libxml2,8862,10,0,10,10
honggfuzz,libxml2,8863,10,0,10,10
honggfuzz,libxml2,6385,10,0,10,10
honggfuzz,libxml2,8864,10,0,10,10
honggfuzz,libxml2,8865,10,0,10,10
honggfuzz,libxml2,8866,10,0,10,10
honggfuzz,libxml2,8867,10,0,10,10
honggfuzz,libxml2,6386,10,0,10,10
honggfuzz,libxml2,7581,10,0,10,10
honggfuzz,libxml2,17221,10,0,10,10
honggfuzz,libxml2,6387,10,0,10,10
honggfuzz,libxml2,7583,10,0,10,10
honggfuzz,libxml2,12909,10,0,10,10
honggfuzz,libxml2,6388,10,0,10,10
honggfuzz,libxml2,6389,10,0,10,10
honggfuzz,libxml2,6390,10,0,10,10
honggfuzz,libxml2,12913,10,0,10,10
honggfuzz,libxml2,6391,10,0,10,10
honggfuzz,libxml2,6392,10,0,10,10
honggfuzz,libxml2,11721,10,0,10,10
