target,branch_id,file,function,line,col,side,source_line,n_decisive_pairs,decisive_pairs,involved_fuzzers,naive_resolved,naive_blocked,naive_unreached,cmplog_resolved,cmplog_blocked,cmplog_unreached,value_profile_resolved,value_profile_blocked,value_profile_unreached,value_profile_cmplog_resolved,value_profile_cmplog_blocked,value_profile_cmplog_unreached,naive_ctx_resolved,naive_ctx_blocked,naive_ctx_unreached,naive_ngram4_resolved,naive_ngram4_blocked,naive_ngram4_unreached,mopt_resolved,mopt_blocked,mopt_unreached,minimizer_resolved,minimizer_blocked,minimizer_unreached,fast_resolved,fast_blocked,fast_unreached,grimoire_resolved,grimoire_blocked,grimoire_unreached,max_prob_div,max_dur_div,max_hit_div
lcms,2257,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,831,5,T,    case cmsSigMCH2Data: return PT_MCH2;,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.6,1.0
lcms,2261,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,837,5,T,    case cmsSigMCH4Data: return PT_MCH4;,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.7,1.0
lcms,2263,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,840,5,T,    case cmsSigMCH5Data: return PT_MCH5;,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.9,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.9,1.2
lcms,2265,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,843,5,T,    case cmsSigMCH6Data: return PT_MCH6;,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.7,1.0
lcms,2266,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,845,5,T,    case cmsSigMCH7Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.6,1.3
lcms,2268,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,848,5,T,    case cmsSigMCH8Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.4}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.6,1.4
lcms,2270,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,851,5,T,    case cmsSigMCH9Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.1}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.7,1.1
lcms,2272,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,854,5,T,    case cmsSigMCHAData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":1.1}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.4,1.1
lcms,2274,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,857,5,T,    case cmsSigMCHBData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.8,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.8,1.2
lcms,2276,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,860,5,T,    case cmsSigMCHCData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.8,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.8,1.3
lcms,2278,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,863,5,T,    case cmsSigMCHDData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.4,1.2
lcms,2280,/src/Little-CMS/src/cmspcs.c,_cmsLCMScolorSpace,866,5,T,    case cmsSigMCHEData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.7,1.3
lcms,2285,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,881,5,T,    case cmsSigMCH1Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.1,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.1,1.0
lcms,2288,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,885,5,T,    case cmsSigMCH2Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.6,1.0
lcms,2301,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,902,5,T,    case cmsSigMCH4Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.7,1.0
lcms,2303,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,905,5,T,    case cmsSigMCH5Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.9,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.9,1.2
lcms,2305,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,908,5,T,    case cmsSigMCH6Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.0}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,8,2,0,1.0,18.7,1.0
lcms,2307,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,911,5,T,    case cmsSigMCH7Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.6,1.3
lcms,2309,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,914,5,T,    case cmsSigMCH8Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.6,""hit_div"":1.5}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.6,1.5
lcms,2311,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,917,5,T,    case cmsSigMCH9Data:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.7,1.2
lcms,2313,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,920,5,T,    case cmsSigMCHAData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":1.1}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.4,1.1
lcms,2315,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,923,5,T,    case cmsSigMCHBData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.8,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.8,1.2
lcms,2317,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,926,5,T,    case cmsSigMCHCData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.8,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.8,1.3
lcms,2319,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,929,5,T,    case cmsSigMCHDData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.4,""hit_div"":1.2}]","[""naive"", ""value_profile""]",0,10,0,6,4,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,6,4,0,1.0,18.4,1.2
lcms,2321,/src/Little-CMS/src/cmspcs.c,cmsChannelsOfColorSpace,932,5,T,    case cmsSigMCHEData:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":18.7,""hit_div"":1.3}]","[""naive"", ""value_profile""]",0,10,0,7,3,0,10,0,0,9,1,0,,,,,,,,,,,,,,,,7,3,0,1.0,18.7,1.3
lcms,2337,/src/Little-CMS/src/cmssamp.c,cmssamp.c:BlackPointAsDarkerColorant,116,9,T,    if (xform == NULL) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":20.6,""hit_div"":44.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,7,3,0,0,10,0,10,0,0,,,,,,,,,,,,,,,,8,2,0,1.0,20.6,44.6
lcms,2417,/src/Little-CMS/src/cmsxform.c,cmsxform.c:GetXFormColorSpaces,1025,13,T,        if (cls == cmsSigNamedColorClass) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":22.4,""hit_div"":4.0}]","[""naive"", ""value_profile""]",0,10,0,5,5,0,10,0,0,4,6,0,,,,,,,,,,,,,,,,4,6,0,1.0,22.4,4.0
lcms,2446,/src/Little-CMS/src/cmsio0.c,_cmsReadHeader,827,9,T,    if (TagCount > MAX_TABLE_TAG) {,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":10,""prob_div"":1.0,""dur_div"":24.0,""hit_div"":6.8}]","[""naive"", ""value_profile""]",0,10,0,0,10,0,10,0,0,3,7,0,,,,,,,,,,,,,,,,,,,1.0,24.0,6.8
lcms,2092,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:AddConversion,481,5,T,    default:,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.7,""hit_div"":54.9}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.7,54.9
lcms,2102,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:DefaultICCintents,583,18,F,             if (ClassSig == cmsSigAbstractClass && i > 0) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.4,""hit_div"":44.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.4,44.4
lcms,2103,/src/Little-CMS/src/cmscnvrt.c,cmscnvrt.c:DefaultICCintents,583,53,F,             if (ClassSig == cmsSigAbstractClass && i > 0) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.7,""hit_div"":28.9}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.7,28.9
lcms,2129,/src/Little-CMS/src/cmsintrp.c,cmsintrp.c:DefaultInterpolatorsFactory,1196,20,F,               if (nOutputChannels == 1) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.2,""hit_div"":194.5}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.2,194.5
lcms,2130,/src/Little-CMS/src/cmsintrp.c,cmsintrp.c:DefaultInterpolatorsFactory,1213,12,T,           case 2: // Duotone,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.0,""hit_div"":114.3}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.0,114.3
lcms,2135,/src/Little-CMS/src/cmsio0.c,cmsio0.c:MemorySeek,174,9,T,    if (offset > ResData ->Size) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":20.4,""hit_div"":11.1}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,20.4,11.1
lcms,2140,/src/Little-CMS/src/cmsio0.c,cmsio0.c:validDeviceClass,745,9,T,    if ((int)cl == 0) return TRUE; // We allow zero because older lcms versions defaulted to that.,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":10,""loser_blocked"":9,""prob_div"":0.9,""dur_div"":21.6,""hit_div"":36.7}]","[""naive"", ""value_profile""]",1,9,0,4,6,0,10,0,0,7,3,0,2,8,0,5,5,0,3,7,0,0,10,0,2,8,0,5,5,0,0.9,21.6,36.7
lcms,2146,/src/Little-CMS/src/cmsio0.c,cmsio0.c:validDeviceClass,754,5,T,    case cmsSigColorSpaceClass:,1,"[{""A"":""value_profile"",""B"":""naive"",""delta"":""value_profile"",""direction"":""A>B"",""winner"":""value_profile"",""loser"":""naive"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.6,""hit_div"":1.4}]","[""naive"", ""value_profile""]",0,10,0,5,5,0,9,1,0,9,1,0,,,,,,,,,,,,,,,,5,5,0,0.9,17.6,1.4
lcms,2179,/src/Little-CMS/src/cmsio1.c,cmsio1.c:ChangeInterpolationToTrilinear,526,17,F,            if (cmsStageType(Stage) == cmsSigCLutElemType) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.6,""hit_div"":49.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.6,49.6
lcms,2183,/src/Little-CMS/src/cmsio1.c,_cmsReadDevicelinkLUT,775,9,F,    if (cmsGetPCS(hProfile) == cmsSigLabData),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.7,""hit_div"":38.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.7,38.6
lcms,2185,/src/Little-CMS/src/cmsio1.c,_cmsReadDevicelinkLUT,786,9,F,    if (cmsGetColorSpace(hProfile) == cmsSigLabData) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.1,""hit_div"":52.7}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.1,52.7
lcms,2187,/src/Little-CMS/src/cmsio1.c,_cmsReadDevicelinkLUT,791,9,F,    if (cmsGetPCS(hProfile) == cmsSigLabData) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":17.1,""hit_div"":32.8}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,17.1,32.8
lcms,2190,/src/Little-CMS/src/cmsio1.c,cmsIsMatrixShaper,816,17,F,"        return (cmsIsTag(hProfile, cmsSigRedColorantTag) &&",1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":15.3,""hit_div"":4.1}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,15.3,4.1
lcms,2202,/src/Little-CMS/src/cmslut.c,cmsStageAllocCLut16bitGranular,589,9,T,    if (Table != NULL) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.5,""hit_div"":259.5}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.5,259.5
lcms,2204,/src/Little-CMS/src/cmslut.c,cmslut.c:BlessLUT,1305,17,T,            if (next->InputChannels != prev->OutputChannels),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.5,""hit_div"":107.0}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.5,107.0
lcms,2206,/src/Little-CMS/src/cmslut.c,cmsPipelineDup,1477,18,F,             if (First) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.6,""hit_div"":530.1}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.6,530.1
lcms,2207,/src/Little-CMS/src/cmslut.c,cmsPipelineInsertStage,1514,24,T,    if (lut == NULL || mpe == NULL),1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.4,""hit_div"":70.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.4,70.6
lcms,2208,/src/Little-CMS/src/cmslut.c,cmsPipelineCat,1609,34,T,    if (l1 ->Elements == NULL && l2 ->Elements == NULL) {,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.4,""hit_div"":56.6}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.4,56.6
lcms,2215,/src/Little-CMS/src/cmsopt.c,cmsopt.c:_Remove2Op,146,9,T,    if (*pt1 == NULL) return AnyOpt;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.0,""hit_div"":27.9}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.0,27.9
lcms,2216,/src/Little-CMS/src/cmsopt.c,cmsopt.c:_MultiplyMatrix,196,12,T,       if (*pt1 == NULL) return AnyOpt;,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.0,""hit_div"":6.2}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,3,7,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.0,6.2
lcms,2217,/src/Little-CMS/src/cmsopt.c,cmsopt.c:_MultiplyMatrix,211,26,T,                     if (m1->Offset != NULL || m2 ->Offset != NULL ||,1,"[{""A"":""value_profile_cmplog"",""B"":""value_profile"",""delta"":""I2S"",""direction"":""A>B"",""winner"":""value_profile_cmplog"",""loser"":""value_profile"",""winner_resolved"":9,""loser_blocked"":10,""prob_div"":0.9,""dur_div"":18.4,""hit_div"":54.4}]","[""value_profile"", ""value_profile_cmplog""]",0,10,0,6,4,0,0,10,0,9,1,0,,,,,,,,,,,,,,,,3,7,0,0.9,18.4,54.4
